blueWins	blueWardsPlaced	blueWardsDestroyed	blueFirstBlood	blueKills	blueEliteMonsters	blueDragons	blueHeralds	blueTowersDestroyed	blueTotalGold	blueTotalExperience	blueTotalMinionsKilled	blueTotalJungleMinionsKilled	redWardsPlaced	redWardsDestroyed	redFirstBlood	redKills	redEliteMonsters	redDragons	redHeralds	redTowersDestroyed	redTotalGold	redTotalExperience	redTotalMinionsKilled	redTotalJungleMinionsKilled
0	19	2	1	5	0	0	0	0	15949	17005	209	51	19	5	0	7	1	1	0	0	17517	18855	215	71
1	17	3	0	5	1	1	0	0	16056	17578	234	56	39	2	1	7	1	0	1	0	17475	18734	227	52
1	27	5	1	10	1	0	1	0	18392	18818	222	52	18	1	0	6	1	1	0	0	16129	17184	213	60
1	17	4	1	6	0	0	0	0	16415	18271	230	43	17	4	0	2	1	1	0	0	15041	17046	217	51
1	18	5	0	14	1	1	0	0	19948	20064	220	56	66	2	1	4	0	0	0	0	15647	16620	205	60
1	13	0	1	9	0	0	0	0	18189	19191	220	54	15	3	0	4	0	0	0	0	14284	15478	181	52
1	15	2	0	3	0	0	0	0	14398	15990	194	42	16	2	1	8	1	1	0	0	17317	18308	207	51
1	22	2	1	6	1	1	0	0	17359	20592	265	59	15	7	0	0	0	0	0	0	14436	17805	242	48
0	19	2	0	4	0	0	0	0	15817	17535	210	55	15	4	1	7	2	1	1	0	16876	18486	214	49
0	12	0	0	3	1	0	1	0	15861	19121	270	52	14	1	1	5	1	1	0	0	16267	19135	235	56
1	16	1	0	7	1	1	0	0	16355	18991	238	43	11	0	1	3	0	0	0	0	15212	17740	216	59
1	57	3	0	11	0	0	0	0	18333	18622	225	56	15	2	1	9	1	1	0	0	17597	18356	205	44
0	10	0	1	2	0	0	0	0	14562	16952	196	68	12	1	0	11	1	1	0	0	19378	20702	259	48
1	18	4	0	11	2	1	1	0	19677	20488	236	57	36	5	1	6	0	0	0	0	15700	16539	208	32
1	18	5	0	11	0	0	0	0	18793	18395	217	37	20	2	1	7	1	1	0	0	15767	15038	174	37
0	22	3	0	4	1	1	0	0	14276	16422	190	51	16	2	1	12	0	0	0	0	18538	18848	224	40
0	18	1	1	4	1	0	1	1	16808	17831	227	46	15	2	0	1	1	1	0	0	14332	17059	248	53
0	15	2	0	3	0	0	0	0	15002	16448	217	41	39	2	1	9	2	1	1	0	18547	19654	224	55
0	16	3	0	4	1	0	1	0	14354	15677	173	49	30	3	1	9	1	1	0	0	18678	18656	213	55
1	11	3	0	5	1	1	0	0	15926	19262	223	63	9	2	1	6	0	0	0	0	16422	20099	218	46
0	18	3	0	3	0	0	0	0	14742	16162	241	38	17	2	1	5	1	1	0	0	16362	17604	226	62
1	18	3	1	6	0	0	0	0	16481	17069	201	48	14	4	0	10	1	1	0	0	17815	18676	198	44
0	39	1	1	9	0	0	0	0	16307	17660	194	32	18	6	0	8	0	0	0	0	17103	17877	215	44
1	39	3	1	6	1	1	0	0	16569	19120	238	44	17	18	0	2	0	0	0	0	15171	17316	233	60
1	17	4	1	5	0	0	0	0	17322	19067	229	63	18	2	0	3	0	0	0	0	14317	17129	197	32
0	18	4	1	3	0	0	0	0	14711	16559	222	40	18	4	0	8	0	0	0	0	17867	19846	238	54
1	21	2	0	3	2	1	1	0	16009	18511	268	55	16	6	1	5	0	0	0	0	16482	18128	246	46
0	14	4	0	5	0	0	0	0	15102	16437	196	36	22	2	1	10	1	0	1	0	18499	18719	225	49
0	40	4	0	6	0	0	0	0	15499	17298	222	28	13	5	1	9	1	1	0	0	17436	18812	204	59
1	37	6	1	10	0	0	0	0	18456	19319	218	48	15	2	0	4	0	0	0	0	14691	16658	193	47
0	13	2	1	5	1	1	0	0	15767	17413	224	52	16	3	0	2	1	0	1	0	15383	18103	250	48
1	16	1	1	11	1	1	0	0	18890	19229	223	40	16	4	0	5	0	0	0	0	16182	18547	230	47
0	15	4	1	4	0	0	0	0	14901	17696	209	42	16	0	0	8	0	0	0	0	17328	19158	224	52
1	18	2	1	6	1	1	0	0	16785	19346	245	45	48	1	0	3	0	0	0	0	14884	18662	211	68
1	37	0	0	10	1	1	0	0	18786	18509	235	60	15	1	1	5	1	0	1	0	16306	16810	221	40
0	16	2	0	1	1	0	1	0	14727	16272	219	52	14	6	1	10	1	1	0	0	18308	18739	248	31
1	35	4	1	10	2	1	1	0	18009	18763	200	55	15	3	0	5	0	0	0	0	15098	17385	212	52
0	16	3	0	1	1	0	1	0	14526	17366	224	50	16	4	1	4	1	1	0	0	15771	18736	241	53
0	15	2	0	8	1	1	0	0	16627	17397	212	50	14	0	1	6	1	0	1	0	16461	17894	209	53
0	14	6	0	1	0	0	0	0	13075	15488	169	56	19	1	1	6	0	0	0	1	19384	18603	270	48
0	16	1	0	5	0	0	0	0	16105	17502	214	35	141	1	1	11	1	1	0	0	18152	20057	208	52
0	15	2	1	3	0	0	0	0	14782	16677	213	49	19	1	0	4	1	1	0	0	16246	18186	238	56
1	13	3	1	5	2	1	1	0	15889	18189	217	52	39	2	0	3	0	0	0	0	15015	18491	215	52
0	18	10	1	2	1	1	0	0	15158	17387	250	43	45	8	0	5	0	0	0	0	15785	17204	243	24
0	16	3	0	3	0	0	0	0	15073	17578	227	54	12	3	1	3	0	0	0	0	15407	17870	251	46
0	19	2	1	7	1	1	0	0	17125	18785	240	52	16	3	0	8	0	0	0	0	16676	17575	177	48
0	17	4	0	6	0	0	0	0	16377	16818	209	49	24	2	1	9	0	0	0	0	17157	16891	200	32
0	20	4	0	4	1	0	1	0	15888	18421	234	65	18	2	1	6	0	0	0	0	16093	17357	217	32
0	16	4	0	2	0	0	0	0	14414	17356	226	60	16	0	1	3	0	0	0	0	16145	18941	268	56
0	34	2	0	10	1	1	0	0	18329	18315	219	53	47	3	1	9	0	0	0	0	17382	18503	194	48
0	16	3	1	6	0	0	0	0	16245	16720	215	34	18	3	0	7	1	1	0	0	16958	17831	207	47
1	15	1	1	3	1	1	0	0	16120	17683	223	56	13	2	0	4	0	0	0	0	14949	18823	207	46
0	10	1	1	5	0	0	0	0	15548	16604	191	52	16	2	0	7	1	1	0	0	16007	16911	196	40
1	19	3	1	8	0	0	0	0	17432	18495	209	44	11	2	0	2	1	1	0	0	14759	17107	216	64
1	18	4	1	9	1	1	0	0	16922	17350	207	36	15	3	0	7	0	0	0	0	17173	19025	221	48
0	29	2	1	5	0	0	0	0	16142	18818	245	49	15	4	0	2	2	1	1	0	15608	18184	277	58
0	14	3	0	2	1	1	0	0	14630	17694	211	60	14	5	1	8	0	0	0	0	18635	19942	271	47
1	15	2	1	2	2	1	1	0	15131	18134	239	64	17	3	0	4	0	0	0	0	15449	18048	216	44
0	12	2	1	8	1	0	1	0	17697	18512	203	59	15	0	0	5	1	1	0	0	15015	16394	165	50
0	15	5	1	4	1	1	0	0	16116	17653	244	47	13	2	0	3	0	0	0	0	14024	15890	191	48
1	18	1	0	10	0	0	0	0	18485	19949	228	52	16	3	1	7	0	0	0	0	16185	17801	187	43
1	15	2	1	6	1	1	0	0	16980	18593	241	44	16	3	0	3	0	0	0	0	14338	17247	188	54
1	14	2	1	5	0	0	0	0	17066	17494	236	46	12	0	0	4	1	1	0	0	14233	17274	172	67
0	14	3	1	8	0	0	0	0	17202	17447	214	40	14	0	0	8	1	1	0	0	17538	18506	214	71
0	15	2	0	1	1	1	0	0	14702	16461	214	55	14	3	1	8	0	0	0	1	19838	20174	289	46
1	14	2	0	13	0	0	0	0	18692	19886	238	40	13	2	1	7	0	0	0	0	16820	16307	215	36
0	16	4	0	11	1	1	0	0	18549	16837	182	56	15	4	1	13	1	0	1	1	19597	17287	201	40
1	15	2	0	4	1	1	0	0	15859	18390	242	59	41	2	1	5	0	0	0	0	15947	19322	222	61
1	15	2	0	4	0	0	0	0	16044	18226	224	56	18	2	1	9	0	0	0	0	17471	19234	243	28
1	17	2	0	8	1	0	1	0	15941	16613	180	37	14	5	1	11	0	0	0	0	18381	18216	219	40
0	23	2	1	5	0	0	0	0	15675	16844	229	39	14	3	0	9	1	1	0	0	17289	19100	215	56
1	15	5	0	4	1	1	0	0	15682	17438	234	60	19	2	1	7	0	0	0	0	16757	17365	213	51
1	56	2	1	7	2	1	1	0	15843	17154	190	44	17	3	0	8	0	0	0	0	17642	18458	196	48
1	16	3	1	12	1	1	0	0	18248	19855	201	48	12	0	0	3	0	0	0	0	14952	16624	201	47
1	13	4	0	4	0	0	0	0	15333	18073	201	68	18	3	1	7	1	1	0	0	17275	18016	236	48
1	17	6	1	8	1	1	0	0	17496	18253	246	31	16	4	0	4	0	0	0	0	15483	18006	229	60
1	14	6	1	12	2	1	1	0	19809	18530	221	52	22	2	0	8	0	0	0	0	16235	17320	166	45
1	21	5	1	13	1	1	0	0	19329	19021	246	36	36	3	0	3	1	0	1	0	13329	13988	142	56
0	22	3	0	5	0	0	0	1	15600	14986	193	36	15	6	1	9	1	0	1	1	18728	17306	232	46
1	15	4	0	4	2	1	1	0	16292	18889	274	50	18	2	1	4	0	0	0	0	15063	17830	220	50
0	22	6	1	5	1	0	1	0	17677	18225	269	51	18	5	0	10	1	1	0	0	16392	16925	173	44
0	38	2	0	5	0	0	0	0	15141	17635	176	48	12	15	1	10	1	1	0	0	18415	19020	238	36
0	15	4	0	5	0	0	0	0	14897	17306	212	47	16	2	1	8	1	1	0	0	16667	16981	191	46
1	46	0	1	8	1	1	0	0	17520	18610	211	55	11	2	0	3	0	0	0	0	15628	17720	250	52
0	17	3	1	8	0	0	0	0	17164	18932	222	55	17	0	0	7	0	0	0	0	16639	18030	215	55
0	12	5	1	5	1	1	0	0	15999	17033	234	44	16	1	0	6	0	0	0	0	16414	17531	226	48
1	10	2	0	2	0	0	0	0	14542	17517	234	48	15	1	1	6	1	1	0	0	16293	19102	229	56
1	12	2	1	14	1	0	1	1	20225	17976	194	50	17	2	0	6	1	1	0	0	15772	15518	189	40
0	17	2	1	11	1	1	0	0	18203	18175	199	56	29	4	0	6	0	0	0	0	16810	17734	224	52
1	18	3	0	6	2	1	1	0	16787	18618	253	52	17	3	1	5	0	0	0	0	16253	18464	197	75
0	19	3	1	2	0	0	0	0	14959	16588	226	54	16	2	0	11	1	1	0	0	18260	18834	203	53
1	17	0	0	4	2	1	1	0	15132	16489	190	64	14	2	1	7	0	0	0	0	17154	18512	242	44
0	14	2	0	3	0	0	0	0	16354	17848	252	46	51	3	1	6	1	1	0	0	16178	18020	202	55
0	13	3	0	2	1	0	1	0	14652	17192	205	52	14	0	1	5	1	1	0	0	15110	17751	210	52
0	30	13	1	4	0	0	0	0	15331	17540	182	61	64	4	0	2	1	1	0	0	14655	18116	216	54
1	18	6	0	6	1	1	0	0	17002	18755	218	71	14	3	1	4	1	0	1	0	14466	15416	210	35
1	53	4	0	7	0	0	0	0	16308	16771	189	44	40	1	1	11	1	0	1	0	18059	19555	200	58
1	17	2	0	7	0	0	0	0	16282	16826	198	45	16	4	1	10	2	1	1	0	17798	18293	201	47
0	14	2	1	3	0	0	0	0	14110	15832	162	48	15	2	0	7	0	0	0	0	16676	18078	228	47
0	85	3	1	4	0	0	0	0	15426	17467	226	47	16	2	0	8	1	1	0	0	17449	20145	251	60
0	14	2	0	5	1	0	1	0	15983	17562	222	51	16	3	1	6	0	0	0	0	16259	17383	189	48
1	18	4	1	7	2	1	1	0	16801	18563	211	60	12	1	0	4	0	0	0	0	15227	16729	200	43
1	22	2	0	6	0	0	0	0	17141	19142	232	54	15	2	1	3	1	1	0	0	14763	16952	206	56
0	16	3	1	4	0	0	0	0	15122	17694	195	48	12	2	0	9	2	1	1	0	18345	20212	235	68
0	16	3	0	5	0	0	0	0	16878	19372	238	63	38	5	1	5	1	1	0	0	16070	17957	214	56
1	38	0	1	8	0	0	0	0	18274	18615	238	45	15	0	0	2	0	0	0	0	14471	15790	201	51
0	17	5	0	2	0	0	0	0	14176	17054	194	48	19	3	1	8	1	1	0	0	17536	18896	228	56
1	16	4	0	6	0	0	0	0	17549	19231	243	64	21	3	1	2	1	0	1	0	15152	17826	248	44
0	18	2	1	5	0	0	0	0	16049	16758	217	51	14	7	0	8	0	0	0	0	16932	18586	187	43
0	13	2	1	1	0	0	0	0	14017	15893	229	32	39	3	0	4	2	1	1	0	16655	18371	231	56
1	17	4	1	14	0	0	0	0	20139	21898	218	56	16	1	0	3	0	0	0	0	15104	16478	223	40
0	18	1	1	5	0	0	0	0	16659	17777	234	60	15	1	0	8	2	1	1	0	17662	18676	217	59
0	15	0	1	5	0	0	0	0	15975	18165	227	56	15	1	0	8	1	1	0	0	17938	19316	225	52
0	34	3	0	6	0	0	0	0	16728	18284	221	66	14	4	1	7	1	1	0	0	17799	19755	248	55
1	18	4	1	6	0	0	0	0	16693	18761	227	57	16	4	0	5	0	0	0	0	15796	17671	237	36
1	18	3	1	5	2	1	1	0	15925	17913	228	56	20	0	0	2	0	0	0	0	13979	16621	213	46
0	20	0	0	8	1	0	1	0	16763	17433	193	54	15	2	1	8	1	1	0	0	16982	18873	183	58
1	19	8	1	6	0	0	0	0	16852	18660	239	44	16	3	0	4	0	0	0	0	15264	17329	213	54
0	14	1	0	2	0	0	0	0	14950	18134	234	42	14	1	1	6	1	1	0	0	16839	18857	229	49
1	17	2	0	2	1	1	0	0	14863	17436	195	72	15	1	1	4	0	0	0	0	15583	17004	223	36
0	15	1	1	3	0	0	0	0	15853	18223	220	68	18	1	0	12	2	1	1	0	18241	20201	205	56
0	17	3	0	3	0	0	0	0	13428	14121	167	46	17	5	1	13	1	1	0	0	19096	18907	218	44
1	18	1	0	7	1	1	0	0	17570	18283	238	58	16	2	1	8	0	0	0	0	17043	16790	176	48
1	19	4	1	6	1	0	1	0	16561	17961	232	53	55	6	0	4	1	1	0	0	15065	18691	191	55
0	18	3	0	8	0	0	0	0	15070	15375	142	40	20	0	1	14	2	1	1	0	19315	18448	193	48
0	17	8	1	10	1	1	0	0	19190	18615	202	34	18	3	0	5	1	0	1	0	15804	16205	224	48
0	21	5	0	3	0	0	0	0	14269	16844	200	48	19	5	1	8	1	1	0	0	17414	19010	235	53
0	17	3	0	1	1	1	0	0	14916	17511	239	59	18	4	1	5	0	0	0	0	16241	17526	251	33
1	14	4	0	5	2	1	1	0	16256	17637	231	56	14	0	1	8	0	0	0	0	17879	18781	243	48
1	19	2	0	3	1	1	0	0	15231	17617	221	52	20	6	1	3	0	0	0	0	14155	16858	223	37
1	19	2	0	7	1	1	0	0	16070	16577	173	36	16	4	1	10	0	0	0	0	17226	17244	211	42
0	16	2	0	3	1	0	1	0	15416	17935	228	61	12	2	1	3	0	0	0	0	14966	17944	220	53
1	10	1	1	7	1	0	1	2	19036	18857	246	47	11	1	0	5	0	0	0	0	14673	14390	164	28
1	18	5	1	11	1	1	0	0	18214	19670	220	52	18	4	0	6	0	0	0	0	15952	16785	228	34
0	20	2	1	6	0	0	0	0	17430	18068	212	63	15	3	0	9	0	0	0	0	17797	17881	205	60
1	14	6	0	6	0	0	0	0	16590	19041	228	39	16	1	1	3	1	1	0	0	15376	16961	224	66
1	15	2	1	4	1	1	0	0	15508	17062	217	48	17	3	0	1	0	0	0	0	13780	17399	223	47
1	27	1	1	6	0	0	0	0	16789	19024	218	72	17	3	0	5	1	1	0	0	15830	18107	213	52
1	76	2	1	5	1	0	1	0	16298	18210	230	60	14	4	0	5	1	1	0	0	15374	17887	209	50
1	19	4	1	12	1	1	0	0	19320	20189	251	37	17	4	0	2	0	0	0	0	14776	17063	206	52
0	13	2	0	4	2	1	1	0	14926	16530	210	45	32	2	1	11	0	0	0	1	19773	19513	218	49
1	78	2	1	9	1	1	0	0	17496	18327	220	47	17	1	0	3	1	0	1	0	15647	17658	224	57
1	14	2	0	7	0	0	0	0	15177	15795	152	36	41	0	1	11	0	0	0	0	19068	18484	218	43
0	11	5	1	6	0	0	0	0	17025	18038	231	40	17	2	0	9	1	1	0	0	18339	19980	232	57
1	16	0	1	9	0	0	0	0	18203	18324	223	48	45	2	0	5	0	0	0	0	15485	18233	216	48
0	14	7	0	3	0	0	0	0	15160	17505	217	52	13	3	1	8	2	1	1	0	17334	18773	227	64
1	15	11	1	4	1	1	0	0	15304	18188	228	48	46	1	0	1	0	0	0	0	14211	17468	215	56
1	15	5	0	11	0	0	0	0	17503	17699	192	52	52	4	1	10	0	0	0	0	17718	18137	210	42
1	16	2	1	7	1	0	1	0	16468	15869	226	33	51	3	0	6	1	1	0	0	15833	17026	228	54
1	17	3	0	10	0	0	0	0	19035	18221	219	38	13	1	1	10	1	0	1	1	18915	17012	208	31
1	19	4	0	10	1	1	0	0	18413	18554	219	60	13	2	1	9	0	0	0	0	18219	17893	230	36
1	15	3	1	9	1	1	0	0	18470	18925	263	51	17	1	0	2	0	0	0	0	14889	17347	238	52
0	15	2	0	6	0	0	0	0	16291	16699	191	38	146	2	1	13	0	0	0	0	19913	19260	223	39
1	48	4	1	6	1	1	0	0	16301	17430	210	51	19	6	0	6	1	0	1	0	16604	17118	210	59
0	14	1	0	9	1	1	0	0	17183	18225	196	60	18	1	1	8	0	0	0	0	18478	18530	247	56
0	39	1	0	1	0	0	0	0	13361	16819	174	48	15	0	1	5	2	1	1	0	16367	18699	219	48
1	38	5	1	2	1	0	1	0	14807	17246	214	56	16	2	0	1	1	1	0	0	13717	16875	197	52
1	14	3	0	4	1	1	0	0	15195	18358	217	70	16	1	1	3	0	0	0	0	14871	16564	228	35
1	12	0	1	3	0	0	0	0	14788	17345	215	48	17	3	0	7	1	1	0	0	16813	19793	233	65
0	41	4	1	7	0	0	0	0	16604	17328	203	47	17	6	0	8	1	1	0	0	17020	18235	201	55
0	12	15	1	4	1	0	1	0	15661	18861	232	51	40	1	0	4	1	1	0	0	15599	17707	202	66
0	16	4	1	5	0	0	0	0	16259	17235	221	64	36	6	0	7	1	1	0	0	16326	18576	200	44
1	20	3	0	11	1	1	0	0	19716	19989	234	52	15	0	1	4	0	0	0	0	14553	16021	182	51
1	16	5	1	11	1	1	0	0	18612	19203	227	45	14	1	0	5	0	0	0	0	15884	17246	225	48
0	15	13	0	3	1	1	0	0	14711	18284	204	52	42	3	1	9	0	0	0	0	18270	19684	256	43
1	38	0	1	6	2	1	1	0	16886	18261	221	56	16	4	0	4	0	0	0	0	16702	18392	237	64
0	17	3	1	4	1	1	0	0	14980	16983	206	39	13	5	0	7	0	0	0	0	17020	17995	224	53
1	16	3	1	6	1	1	0	0	16544	17551	208	56	55	3	0	1	0	0	0	0	14393	16825	222	51
0	32	2	0	10	0	0	0	0	16174	16725	149	39	14	0	1	12	0	0	0	0	18626	18359	210	35
1	41	4	1	7	2	1	1	0	18047	19362	228	64	18	5	0	4	0	0	0	0	14792	17103	197	52
1	34	2	1	9	0	0	0	0	17484	20325	230	50	15	3	0	3	1	1	0	0	16356	19467	226	80
1	25	3	1	6	1	0	1	1	17826	19427	225	67	16	3	0	5	0	0	0	0	15917	18448	220	48
1	18	2	0	10	0	0	0	0	18673	18121	223	38	15	2	1	6	0	0	0	0	15276	16628	186	44
0	20	0	0	8	0	0	0	0	17540	17368	182	54	16	1	1	12	1	1	0	0	21103	18688	198	74
0	16	3	1	7	1	1	0	0	16808	17370	231	38	18	2	0	9	0	0	0	0	17169	15684	214	35
1	17	3	0	4	1	0	1	0	15227	18442	203	60	38	3	1	3	0	0	0	0	15740	17450	226	57
1	20	7	0	11	0	0	0	0	19392	18570	239	48	20	3	1	4	0	0	0	0	14520	15494	203	34
0	34	2	0	6	1	0	1	0	17194	18397	234	62	16	1	1	7	0	0	0	0	16209	16295	215	51
1	16	2	1	4	1	1	0	0	15672	17821	238	47	21	1	0	8	1	0	1	0	17271	19691	236	48
1	11	3	0	11	1	1	0	0	18565	19562	216	58	11	2	1	4	0	0	0	0	16846	17859	242	57
0	15	3	0	1	0	0	0	0	13921	16963	207	56	16	3	1	6	1	0	1	0	16562	19170	242	44
0	13	5	1	3	0	0	0	0	14521	16234	201	42	17	1	0	9	2	1	1	0	17367	18559	229	48
0	15	2	0	3	0	0	0	0	15049	17888	209	56	30	3	1	10	1	1	0	0	18940	20164	221	78
1	19	0	0	13	1	1	0	0	20127	19575	234	48	16	1	1	4	0	0	0	0	13925	14207	175	28
1	15	2	0	3	0	0	0	0	17194	19539	253	68	15	1	1	2	0	0	0	0	14864	17372	219	52
0	15	1	1	9	0	0	0	0	19122	19334	238	56	12	1	0	7	0	0	0	0	16033	17584	169	52
1	40	3	0	7	0	0	0	0	16359	17998	198	41	16	2	1	6	0	0	0	0	15819	17131	187	52
1	43	2	1	5	1	0	1	0	17027	17816	213	56	14	2	0	4	1	1	0	0	16519	19520	231	75
0	143	5	1	10	1	1	0	0	17665	18125	213	37	15	2	0	7	0	0	0	0	17040	19160	228	71
1	41	5	1	8	1	1	0	0	17209	18853	219	54	18	3	0	5	0	0	0	0	14728	16891	195	46
1	12	3	1	10	1	1	0	0	19187	19762	211	64	16	1	0	5	0	0	0	0	16391	17093	205	65
1	19	5	0	9	1	1	0	0	17482	19093	214	48	16	1	1	4	0	0	0	0	15393	16970	222	43
1	20	1	1	5	1	1	0	0	16035	16853	190	63	47	6	0	6	0	0	0	0	16643	17556	210	48
0	15	0	1	7	0	0	0	0	16070	16510	199	44	17	1	0	9	0	0	0	0	17993	18263	211	60
0	11	1	0	5	0	0	0	0	15617	18169	209	48	41	4	1	5	1	1	0	0	16568	18715	206	60
1	19	3	1	6	1	1	0	0	16130	17156	242	32	19	4	0	4	0	0	0	0	14702	16455	200	51
0	17	2	1	8	1	1	0	0	17172	18972	196	60	13	2	0	5	1	0	1	0	16041	17827	231	56
0	44	3	0	4	1	0	1	0	15475	16428	195	56	16	2	1	7	0	0	0	0	17447	17438	230	43
0	11	1	1	7	0	0	0	0	16248	18067	171	63	33	2	0	9	1	1	0	0	18490	19886	229	45
1	14	2	1	6	1	1	0	0	16745	17908	215	48	14	1	0	3	1	0	1	0	14458	18176	180	68
0	20	3	0	7	0	0	0	0	16472	18966	219	53	15	4	1	4	1	0	1	0	15105	16570	180	45
1	11	6	1	8	2	1	1	0	18133	20427	259	52	16	2	0	4	0	0	0	0	15553	17473	214	52
0	97	3	0	11	1	1	0	0	17068	15357	153	32	16	2	1	7	0	0	0	0	16282	15919	199	40
1	18	2	1	5	2	1	1	0	16635	19221	235	76	37	3	0	6	0	0	0	0	16483	19278	233	40
1	19	4	1	8	0	0	0	0	17950	18805	226	44	44	1	0	4	1	1	0	0	15148	18524	213	56
0	16	1	0	3	0	0	0	0	14494	15922	224	41	15	3	1	4	1	1	0	0	16104	17315	239	53
1	33	2	0	14	0	0	0	0	18595	18307	199	48	37	3	1	10	1	1	0	0	17052	18328	172	52
1	16	3	0	15	0	0	0	0	19767	17678	180	42	15	3	1	11	0	0	0	0	17852	15072	176	41
1	19	6	0	4	1	1	0	0	14970	17530	212	52	19	2	1	3	0	0	0	0	15565	17166	238	51
0	14	1	1	6	0	0	0	0	15891	17964	207	41	14	1	0	7	0	0	0	0	17081	18875	224	54
1	16	0	1	5	1	0	1	0	16472	18393	252	48	17	4	0	1	1	1	0	0	14652	17587	239	60
0	18	4	0	4	2	1	1	0	15210	17099	185	72	19	4	1	7	0	0	0	0	17840	19343	222	71
1	21	3	0	8	0	0	0	0	16096	16891	175	36	24	9	1	8	1	1	0	0	17423	17680	198	56
1	18	4	0	8	0	0	0	0	16870	18433	207	36	16	1	1	4	1	0	1	0	15453	17417	221	48
0	17	3	1	4	1	1	0	0	15842	18640	240	60	17	5	0	4	0	0	0	0	15771	18231	227	48
1	12	1	0	5	0	0	0	0	15297	18319	202	57	17	1	1	4	1	1	0	0	15280	17267	210	48
0	15	3	1	8	2	1	1	0	16412	18381	212	44	12	3	0	7	0	0	0	0	16261	17541	212	52
1	13	5	1	10	1	1	0	0	19013	20151	225	60	14	4	0	3	1	0	1	0	14196	16931	184	48
0	18	1	0	4	0	0	0	0	14842	16718	203	44	17	4	1	9	1	1	0	0	18242	19481	241	66
0	17	1	1	6	0	0	0	0	16684	17071	213	46	34	3	0	8	1	1	0	0	17628	17627	187	54
0	16	0	0	4	1	1	0	0	15235	17625	195	49	13	1	1	8	1	0	1	1	18074	17607	220	54
1	13	4	1	11	1	1	0	0	18159	17740	238	46	61	4	0	8	0	0	0	0	17341	17905	192	53
0	13	0	0	2	0	0	0	0	13916	15087	166	49	34	1	1	9	2	1	1	1	20202	19820	259	58
0	19	2	0	4	0	0	0	0	15107	16753	200	41	10	4	1	11	1	1	0	0	18906	20038	226	45
1	18	5	0	8	2	1	1	1	18597	19612	243	52	19	3	1	2	0	0	0	0	14169	16123	221	46
1	51	11	1	9	0	0	0	0	18640	20923	249	63	18	5	0	1	1	1	0	0	14252	17396	221	64
0	14	4	0	4	1	1	0	0	15483	17110	213	47	18	3	1	8	0	0	0	0	18528	18744	249	40
0	16	2	0	2	0	0	0	0	15242	18202	260	56	17	2	1	4	1	0	1	0	16739	18980	257	52
0	51	2	0	3	1	1	0	0	14945	16491	215	50	17	4	1	4	0	0	0	0	16641	18644	226	53
1	37	0	0	8	0	0	0	0	17197	16987	185	48	12	4	1	7	1	0	1	0	16464	18467	245	40
1	16	6	1	9	1	1	0	0	17292	17127	200	50	17	2	0	10	0	0	0	0	17898	18614	197	50
0	37	4	0	3	0	0	0	0	14822	18244	231	49	18	4	1	5	1	0	1	0	17242	18997	246	63
0	12	4	0	3	0	0	0	0	15027	17054	211	56	20	1	1	8	1	1	0	0	17064	16944	197	44
1	16	2	0	4	0	0	0	0	15502	17035	221	53	21	2	1	4	1	1	0	0	14871	15631	207	48
0	14	4	0	7	1	0	1	0	16931	18446	209	52	21	4	1	7	1	1	0	0	18501	20549	228	80
1	41	4	0	7	1	1	0	0	16787	18466	201	55	39	3	1	7	0	0	0	0	17258	17596	229	38
1	15	1	0	3	0	0	0	0	15022	18105	220	48	17	1	1	4	0	0	0	0	16233	18213	216	67
1	18	0	1	7	1	0	1	0	17365	19227	245	44	15	2	0	2	1	1	0	0	14625	17519	213	66
1	16	14	0	6	1	0	1	0	17658	19584	241	58	35	3	1	4	0	0	0	0	15711	17063	247	42
1	15	4	1	10	0	0	0	0	19549	20404	266	55	28	2	0	3	0	0	0	0	14837	16606	203	56
0	35	6	1	5	1	1	0	0	16516	19033	224	52	39	2	0	4	0	0	0	0	15401	17777	209	60
1	38	3	0	4	0	0	0	0	15177	18017	189	55	16	2	1	5	0	0	0	0	16010	18133	252	32
1	146	1	0	11	0	0	0	0	18520	19054	220	48	11	2	1	7	1	1	0	0	17956	18421	226	73
0	39	1	1	10	1	0	1	0	18600	19763	183	83	13	3	0	10	0	0	0	1	19189	17969	223	51
1	17	6	1	9	0	0	0	0	18439	19278	249	38	12	2	0	4	0	0	0	0	15419	16685	211	46
1	14	2	1	7	1	1	0	0	15632	15789	196	32	17	2	0	6	1	0	1	0	16971	18591	216	67
0	22	1	1	10	1	1	0	0	17161	17817	157	48	17	2	0	4	1	0	1	0	15674	17240	203	68
1	16	5	1	5	2	1	1	0	15263	17693	216	36	17	3	0	3	0	0	0	0	14684	17730	245	45
1	10	2	1	9	0	0	0	0	16396	17294	168	56	19	0	0	6	0	0	0	0	15421	16635	191	48
1	50	4	1	10	1	1	0	0	17592	17430	186	47	15	1	0	6	0	0	0	0	16175	16259	220	32
1	21	4	1	6	2	1	1	1	17802	18461	239	40	16	3	0	4	0	0	0	0	15034	17050	211	60
1	11	5	1	13	0	0	0	0	20047	19339	226	56	16	1	0	6	1	1	0	0	16150	16781	199	35
0	12	2	0	2	0	0	0	0	13795	16505	203	42	36	2	1	9	1	1	0	0	18426	20117	229	66
0	17	2	0	4	0	0	0	0	15714	17852	243	63	13	3	1	5	2	1	1	0	15760	18310	193	56
0	19	2	0	2	0	0	0	1	16418	17847	243	47	37	1	1	7	1	1	0	0	16676	18266	211	40
